1.611369904160210087e+00,-2.610817463429692120e-01,-4.056808692328628951e-01
1.584835474554290080e+00,-3.311503134249714764e-01,-4.189250884850946877e-01
1.547616793529671630e+00,-4.327288521054311610e-01,-4.327288521054311610e-01
1.511989058432392508e+00,-5.280813453645861744e-01,-4.486706147310288162e-01
1.478673531649008055e+00,-6.098315591404209757e-01,-4.743134249329862273e-01
1.653436058860602298e+00,1.095519948432177731e-01,-3.205410136957794198e-01
1.648849893590849769e+00,3.636913483071249620e-02,-3.192401863873013945e-01
1.642159664527820473e+00,-6.844681315295113311e-02,-3.180763565109923086e-01
1.634489409517331682e+00,-1.648681633221459608e-01,-3.257151304633999489e-01
1.627213453430171208e+00,-2.535326747309906148e-01,-3.340192305263312567e-01
1.551684333861045761e+00,6.188198161960142274e-01,9.980964897778046852e-02
1.568334500316568070e+00,5.433144959482364422e-01,9.914497550262742209e-02
1.591317963644873990e+00,4.388019766219036777e-01,9.882927374631630957e-02
1.610181001851296756e+00,3.527762760454934421e-01,9.909446022836394807e-02
1.629813388974296062e+00,2.669308143150809221e-01,9.163296098022720437e-02
1.531771247852630191e+00,5.908779715583878378e-01,-3.738207722254524579e-01
1.546570560334573630e+00,5.150673888336047002e-01,-3.793131910214516123e-01
1.566871552316859040e+00,4.168966752166101131e-01,-3.771922313666187243e-01
1.585394082410628069e+00,3.214691795844152322e-01,-3.849692570915690393e-01
1.600322882519728873e+00,2.428297265501576374e-01,-3.941007044759571865e-01
